imdb,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,error_movies,plot,rated,response,language,title,country,writer,metascore,imdbrating,director,released,actors,year,genre,awards,runtime,type,poster,imdbvotes,imdbid,error_imdb,imdb_rating
tt1022603,notalk-disagree,notalk,FAIL,7500000,32391374.0,60803210.0,2009FAIL,8142987,35168338.0,66015966.0,2.0,2.0,1022603,,"An offbeat romantic comedy about a woman who doesn't believe true love exists, and the young man who falls for her.",PG-13,True,"English, French, Swedish",(500) Days of Summer,USA,"Scott Neustadter, Michael H. Weber",76.0,7.8,Marc Webb,07 Aug 2009,"Joseph Gordon-Levitt, Zooey Deschanel, Geoffrey Arend, Chloë Grace Moretz",2009.0,"Comedy, Drama, Romance",Nominated for 2 Golden Globes. Another 10 wins & 22 nominations.,95 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk5MjM4OTU1OV5BMl5BanBnXkFtZTcwODkzNDIzMw@@._V1_SX300.jpg,"273,790",tt1022603,,7.8
tt0974661,ok-disagree,ok,PASS,40000000,64167069.0,139474906.0,2009PASS,43429264,69668214.0,151432312.0,2.0,2.0,974661,,,,,,,,,,,,,,,,,,,,,,,
tt1190080,notalk-disagree,notalk,FAIL,200000000,166112167.0,788408539.0,2009FAIL,217146319,180353228.0,856000062.0,2.0,2.0,1190080,,A frustrated writer struggles to keep his family alive when a series of global catastrophes threatens to annihilate mankind.,PG-13,True,"English, French, Tibetan, Mandarin, Russian, Hindi, Portuguese, Latin, Italian",2012,USA,"Roland Emmerich, Harald Kloser",49.0,5.8,Roland Emmerich,13 Nov 2009,"John Cusack, Amanda Peet, Chiwetel Ejiofor, Thandie Newton",2009.0,"Action, Adventure, Sci-Fi",4 wins & 16 nominations.,158 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY0MjEyODQzMF5BMl5BanBnXkFtZTcwMTczMjQ4Mg@@._V1_SX300.jpg,"211,022",tt1190080,,5.8
tt0472033,nowomen,nowomen,FAIL,30000000,31749894.0,48559999.0,2009FAIL,32571948,34471863.0,52723125.0,2.0,2.0,472033,,,,,,,,,,,,,,,,,,,,,,,
tt0971209,dubious-disagree,dubious,FAIL,14000000,15515460.0,22815460.0,2009FAIL,15200242,16845625.0,24771466.0,2.0,2.0,971209,,,,,,,,,,,,,,,,,,,,,,,
tt1019452,men,men,FAIL,7000000,9228788.0,30360570.0,2009FAIL,7600121,10019987.0,32963430.0,2.0,2.0,1019452,,"Larry Gopnik, a Midwestern mathematics teacher, watches his life unravel over multiple sudden incidents. Though seeking meaning and answers amidst his turmoils, he seems to keep sinking.",R,True,"English, Yiddish, Hebrew",A Serious Man,"USA, UK, France","Joel Coen, Ethan Coen",79.0,7.0,"Ethan Coen, Joel Coen",20 Nov 2009,"Michael Stuhlbarg, Richard Kind, Fred Melamed, Sari Lennick",2009.0,"Comedy, Drama",Nominated for 2 Oscars. Another 20 wins & 39 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAwODUxMjA0M15BMl5BanBnXkFtZTcwNjIyMzY3Mg@@._V1_SX300.jpg,"79,779",tt1019452,,7.0
tt1315981,notalk,notalk,FAIL,7000000,9176000.0,28142379.0,2009FAIL,7600121,9962673.0,30555070.0,2.0,2.0,1315981,,"An English professor, one year after the sudden death of his boyfriend, is unable to cope with his typical days in 1960s Los Angeles.",R,True,"English, Spanish",A Single Man,USA,"Christopher Isherwood (novel), Tom Ford (written for the screen by), David Scearce (written for the screen by)",77.0,7.6,Tom Ford,17 Dec 2009,"Colin Firth, Julianne Moore, Nicholas Hoult, Matthew Goode",2009.0,Drama,Nominated for 1 Oscar. Another 22 wins & 28 nominations.,99 min,movie,http://ia.media-imdb.com/images/M/MV5BMzU5MTk4MjQ2M15BMl5BanBnXkFtZTcwNDU0MzEwMw@@._V1_SX300.jpg,"66,067",tt1315981,,7.6
tt1185836,men,men,FAIL,3200000,2277396.0,2828590.0,2009FAIL,3474341,2472641.0,3071090.0,2.0,2.0,1185836,,"Adam, a lonely man with Asperger's Syndrome, develops a relationship with his upstairs neighbor, Beth.",PG-13,True,English,Adam,USA,Max Mayer,56.0,7.3,Max Mayer,07 Aug 2009,"Hugh Dancy, Rose Byrne, Peter Gallagher, Amy Irving",2009.0,"Drama, Romance",2 wins & 2 nominations.,99 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkzNzk4NDYwNl5BMl5BanBnXkFtZTcwOTE2MTY1Mg@@._V1_SX300.jpg,"23,179",tt1185836,,7.3
tt1091722,men-disagree,men,FAIL,9800000,16044025.0,17144025.0,2009FAIL,10640170,17419505.0,18613810.0,2.0,2.0,1091722,,"In the summer of 1987, a college graduate takes a 'nowhere' job at his local amusement park, only to find it's the perfect course to get him prepared for the real world.",R,True,English,Adventureland,USA,Greg Mottola,76.0,6.8,Greg Mottola,03 Apr 2009,"Jesse Eisenberg, Kelsey Ford, Michael Zegen, Ryan McFarland",2009.0,"Comedy, Drama, Romance",3 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI1NTYyMjA2N15BMl5BanBnXkFtZTcwNjU1OTA0Mg@@._V1_SX300.jpg,"106,482",tt1091722,,6.8
tt1186830,notalk,notalk,FAIL,70000000,619423.0,38992292.0,2009FAIL,76001212,672527.0,42335163.0,2.0,2.0,1186830,,"A historical drama set in Roman Egypt, concerning a slave who turns to the rising tide of Christianity in the hopes of pursuing freedom while also falling in love with his master, the famous female philosophy and mathematics professor Hypatia of Alexandria.",R,True,English,Agora,Spain,"Alejandro Amenábar, Mateo Gil",55.0,7.2,Alejandro Amenábar,09 Oct 2009,"Rachel Weisz, Max Minghella, Oscar Isaac, Ashraf Barhom",2009.0,"Adventure, Drama, History",9 wins & 12 nominations.,127 min,movie,http://ia.media-imdb.com/images/M/MV5BMTA2MjIwMjE0MjZeQTJeQWpwZ15BbWU3MDU4ODIwODI@._V1_SX300.jpg,"40,679",tt1186830,,7.2
tt1077262,men-disagree,men,FAIL,1000000,621859.0,621859.0,2009FAIL,1085732,675172.0,675172.0,2.0,2.0,1077262,,Ajami is the religiously mixed community of Muslims and Christians in Tel Aviv. These are five stories about the everyday life in Ajami.,N/A,True,"Arabic, Hebrew",Ajami,"Germany, Israel","Scandar Copti, Yaron Shani",82.0,7.3,"Scandar Copti, Yaron Shani",17 Sep 2009,"Fouad Habash, Nisrine Rihan, Elias Saba, Youssef Sahwani",2009.0,"Crime, Drama",Nominated for 1 Oscar. Another 15 wins & 7 nominations.,124 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMyNjY0MDE3MF5BMl5BanBnXkFtZTcwNDk4NTgxMw@@._V1_SX300.jpg,"4,105",tt1077262,,7.3
tt0881891,ok,ok,PASS,15000000,33862903.0,40127259.0,2009PASS,16285974,36766024.0,43567433.0,2.0,2.0,881891,,,,,,,,,,,,,,,,,,,,,,,
tt1174732,ok,ok,PASS,7500000,12574914.0,29652736.0,2009PASS,8142987,13652981.0,32194912.0,2.0,2.0,1174732,,"A coming-of-age story about a teenage girl in 1960s suburban London, and how her life changes with the arrival of a playboy nearly twice her age.",PG-13,True,"English, French",An Education,"UK, USA","Lynn Barber (memoir), Nick Hornby (screenplay)",85.0,7.3,Lone Scherfig,30 Oct 2009,"Carey Mulligan, Olivia Williams, Alfred Molina, Cara Seymour",2009.0,Drama,Nominated for 3 Oscars. Another 25 wins & 55 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg4NjgzOTc0MF5BMl5BanBnXkFtZTcwOTc2OTE3Mg@@._V1_SX300.jpg,"93,103",tt1174732,,7.3
tt0808151,nowomen,nowomen,FAIL,150000000,133375846.0,490875846.0,2009FAIL,162859739,144810370.0,532959416.0,2.0,2.0,808151,,,,,,,,,,,,,,,,,,,,,,,
tt0913354,nowomen,nowomen,FAIL,20000000,15988876.0,23661038.0,2009FAIL,21714632,17359628.0,25689537.0,2.0,2.0,913354,,,,,,,,,,,,,,,,,,,,,,,
tt0375568,dubious,dubious,FAIL,65000000,19551067.0,44093014.0,2009FAIL,70572554,21227211.0,47873178.0,2.0,2.0,375568,,,,,,,,,,,,,,,,,,,,,,,
tt0499549,men-disagree,men,FAIL,425000000,760507625.0,2783918982.0,2009FAIL,461435929,825707158.0,3022588801.0,2.0,2.0,499549,,,,,,,,,,,,,,,,,,,,,,,
tt1176740,ok,ok,PASS,21000000,9451946.0,10108016.0,2009PASS,22800364,10262276.0,10974592.0,2.0,2.0,1176740,,"A couple who is expecting their first child travel around the U.S. in order to find a perfect place to start their family. Along the way, they have misadventures and find fresh connections with an assortment of relatives and old friends who just might help them discover ""home"" on their own terms for the first time.",R,True,English,Away We Go,"USA, UK","Dave Eggers, Vendela Vida",58.0,7.1,Sam Mendes,26 Jun 2009,"John Krasinski, Maya Rudolph, Carmen Ejogo, Catherine O'Hara",2009.0,"Comedy, Drama, Romance",6 nominations.,98 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYxNzE3NjAwMl5BMl5BanBnXkFtZTcwODkxOTI0Mg@@._V1_SX300.jpg,"39,473",tt1176740,,7.1
tt0889583,nowomen-disagree,nowomen,FAIL,42000000,60054530.0,130788243.0,2009FAIL,45600727,65203101.0,142000928.0,2.0,2.0,889583,,,,,,,,,,,,,,,,,,,,,,,
tt0901476,ok,ok,PASS,30000000,58715510.0,115150424.0,2009PASS,32571948,63749284.0,125022454.0,2.0,2.0,901476,,,,,,,,,,,,,,,,,,,,,,,
tt0810784,ok,ok,PASS,8500000,4444637.0,17260680.0,2009PASS,9228719,4825683.0,18740466.0,2.0,2.0,810784,,,,,,,,,,,,,,,,,,,,,,,
tt1210042,notalk,notalk,FAIL,17000000,27163593.0,39233233.0,2009FAIL,18457437,29492371.0,42596761.0,2.0,2.0,1210042,,Three unconnected Brooklyn cops wind up at the same deadly location after enduring vastly different career paths.,R,True,English,Brooklyn's Finest,USA,Michael C. Martin,43.0,6.7,Antoine Fuqua,05 Mar 2010,"Richard Gere, Don Cheadle, Ethan Hawke, Wesley Snipes",2009.0,"Crime, Drama, Thriller",1 win & 10 nominations.,132 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUyMTI5MTY5MV5BMl5BanBnXkFtZTcwNzAyOTMwMw@@._V1_SX300.jpg,"46,028",tt1210042,,6.7
tt0765010,ok,ok,PASS,26000000,28544157.0,45043870.0,2009PASS,28229022,30991293.0,48905553.0,2.0,2.0,765010,,,,,,,,,,,,,,,,,,,,,,,
tt1232207,notalk-disagree,notalk,FAIL,20000000,14363397.0,19121531.0,2009FAIL,21714632,15594794.0,20760850.0,2.0,2.0,1232207,,An examination of the social costs of corporate interests pursuing profits at the expense of the public good.,R,True,"English, Russian, Spanish",Capitalism: A Love Story,USA,Michael Moore,61.0,7.4,Michael Moore,02 Oct 2009,"Thora Birch, William Black, Jimmy Carter, Elijah Cummings",2009.0,Documentary,5 wins & 7 nominations.,127 min,movie,http://ia.media-imdb.com/images/M/MV5BMjExOTI1NDQ4Nl5BMl5BanBnXkFtZTcwOTcwOTIxMw@@._V1_SX300.jpg,"28,876",tt1232207,,7.4
tt0795351,ok,ok,PASS,27000000,13261851.0,29302804.0,2009PASS,29314753,14398811.0,31814980.0,2.0,2.0,795351,,,,,,,,,,,,,,,,,,,,,,,
tt1352824,men-disagree,men,FAIL,13000000,3075255.0,9675172.0,2009FAIL,14114511,3338902.0,10504640.0,2.0,2.0,1352824,,"A doctor hires an escort to seduce her husband, whom she suspects of cheating, though unforeseen events put the family in danger.",R,True,English,Chloe,"USA, Canada, France","Erin Cressida Wilson (screenplay), Anne Fontaine (motion picture ""Nathalie"")",48.0,6.3,Atom Egoyan,10 Mar 2010,"Julianne Moore, Liam Neeson, Amanda Seyfried, Max Thieriot",2009.0,"Drama, Mystery, Thriller",2 wins & 4 nominations.,96 min,movie,http://ia.media-imdb.com/images/M/MV5BMTczMzExNTkyMV5BMl5BanBnXkFtZTcwODUyMzAyMw@@._V1_SX300.jpg,"43,726",tt1352824,,6.3
tt0844471,notalk-disagree,notalk,FAIL,100000000,124870275.0,236827677.0,2009FAIL,108573160,135575603.0,257131292.0,2.0,2.0,844471,,,,,,,,,,,,,,,,,,,,,,,
tt1035736,ok,ok,PASS,23000000,6113834.0,50813834.0,2009PASS,24971827,6637983.0,55170185.0,2.0,2.0,1035736,,The story of Coco Chanel's rise from obscure beginnings to the heights of the fashion world.,PG-13,True,"French, English",Coco Before Chanel,"France, Belgium","Edmonde Charles-Roux (book), Anne Fontaine, Camille Fontaine",65.0,6.7,Anne Fontaine,22 Apr 2009,"Audrey Tautou, Benoît Poelvoorde, Alessandro Nivola, Marie Gillain",2009.0,"Biography, Drama",Nominated for 1 Oscar. Another 3 wins & 15 nominations.,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMTA0NjYzMzQxNzBeQTJeQWpwZ15BbWU3MDI2MDA0ODI@._V1_SX300.jpg,"24,704",tt1035736,,6.7
tt0327597,ok,ok,PASS,60000000,75286229.0,126037057.0,2009PASS,65143896,81740638.0,136842415.0,2.0,2.0,327597,,,,,,,,,,,,,,,,,,,,,,,
tt0433362,notalk,notalk,FAIL,20000000,30101577.0,51401577.0,2009FAIL,21714632,32682233.0,55808316.0,2.0,2.0,433362,,,,,,,,,,,,,,,,,,,,,,,
tt1278340,men-disagree,men,FAIL,800000,46742.0,2194020.0,2009FAIL,868585,50749.0,2382117.0,2.0,2.0,1278340,,"A ski vacation turns horrific for a group of medical students, as they find themselves confronted by an unimaginable menace: Nazi zombies.",Not Rated,True,Norwegian,Dead Snow,Norway,"Tommy Wirkola, Stig Frode Henriksen",61.0,6.4,Tommy Wirkola,09 Jan 2009,"Vegar Hoel, Stig Frode Henriksen, Charlotte Frogner, Lasse Valdal",2009.0,"Comedy, Horror",1 win.,91 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA0NDQyMjE1MF5BMl5BanBnXkFtZTcwODE1NzY5MQ@@._V1_SX300.jpg,"41,679",tt1278340,,6.4
tt1136608,notalk-disagree,notalk,FAIL,30000000,115646235.0,215196627.0,2009FAIL,32571948,125560771.0,233645777.0,2.0,2.0,1136608,,An extraterrestrial race forced to live in slum-like conditions on Earth suddenly finds a kindred spirit in a government agent who is exposed to their biotechnology.,R,True,"English, Nyanja, Afrikaans, Zulu, Xhosa, Southern Sotho",District 9,"USA, New Zealand, Canada, South Africa","Neill Blomkamp, Terri Tatchell",81.0,8.0,Neill Blomkamp,14 Aug 2009,"Sharlto Copley, Jason Cope, Nathalie Boltt, Sylvaine Strike",2009.0,"Action, Sci-Fi, Thriller",Nominated for 4 Oscars. Another 15 wins & 52 nominations.,112 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM4OTI1OTM5NF5BMl5BanBnXkFtZTcwMzk5MTU1Mg@@._V1_SX300.jpg,"415,390",tt1136608,,8.0
tt1127180,ok,ok,PASS,30000000,42100625.0,91388487.0,2009PASS,32571948,45709979.0,99223368.0,2.0,2.0,1127180,,"A loan officer who evicts an old woman from her home finds herself the recipient of a supernatural curse. Desperate, she turns to a seer to try and save her soul, while evil forces work to push her to a breaking point.",PG-13,True,"English, Spanish, Hungarian, Czech",Drag Me to Hell,USA,"Sam Raimi, Ivan Raimi",83.0,6.7,Sam Raimi,29 May 2009,"Alison Lohman, Justin Long, Lorna Raver, Dileep Rao",2009.0,"Horror, Thriller",4 wins & 7 nominations.,99 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYzOTc2NDIwMF5BMl5BanBnXkFtZTcwNzAxMTM2Mg@@._V1_SX300.jpg,"126,305",tt1127180,,6.7
tt1191111,notalk,notalk,FAIL,16000000,337997.0,337997.0,2009FAIL,17371706,366974.0,366974.0,2.0,2.0,1191111,,"A U.S. drug dealer living in Tokyo is betrayed by his best friend and killed in a drug deal. His soul, observing the repercussions of his death, seeks resurrection.",Not Rated,True,"English, Japanese",Enter the Void,"France, Germany, Italy, Canada","Gaspar Noé, Lucile Hadzihalilovic (with the help of)",69.0,7.3,Gaspar Noé,05 May 2010,"Paz de la Huerta, Nathaniel Brown, Cyril Roy, Olly Alexander",2009.0,"Drama, Fantasy",3 wins & 3 nominations.,161 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEzNzMzNzQzNl5BMl5BanBnXkFtZTcwNjExMTE3Mw@@._V1_SX300.jpg,"28,229",tt1191111,,7.3
tt0780511,men,men,FAIL,20000000,9208876.0,9208876.0,2009FAIL,21714632,9998368.0,9998368.0,2.0,2.0,780511,,,,,,,,,,,,,,,,,,,,,,,
tt0432283,notalk,notalk,FAIL,40000000,21002919.0,46498922.0,2009FAIL,43429264,22803533.0,50485349.0,2.0,2.0,432283,,,,,,,,,,,,,,,,,,,,,,,
tt1013752,notalk,notalk,FAIL,85000000,155064265.0,363064265.0,2009FAIL,92287186,168358172.0,394190344.0,2.0,2.0,1013752,,"Brian O'Conner, now working for the FBI in LA, teams up with Dominic Toretto to bring down a heroin importer by infiltrating his operation.",PG-13,True,English,Fast & Furious,USA,"Chris Morgan, Gary Scott Thompson (characters)",45.0,6.6,Justin Lin,03 Apr 2009,"Vin Diesel, Paul Walker, Jordana Brewster, Michelle Rodriguez",2009.0,"Action, Crime, Drama",4 wins & 2 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQwNDA2MTg3Nl5BMl5BanBnXkFtZTcwNTg3MzIyMg@@._V1_SX300.jpg,"133,319",tt1013752,,6.6
tt1083456,notalk,notalk,FAIL,20000000,17231291.0,18608570.0,2009FAIL,21714632,18708557.0,20203912.0,2.0,2.0,1083456,,The two most popular guys in high school decide to ditch football camp for cheerleader camp. For the girls and for the glory.,PG-13,True,English,Fired Up!,USA,Will Gluck,31.0,6.2,Will Gluck,20 Feb 2009,"Nicholas D'Agosto, Eric Christian Olsen, Sarah Roemer, Molly Sims",2009.0,Comedy,1 win.,90 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE3MDMxMTQ0M15BMl5BanBnXkFtZTcwNTA0MDAyMg@@._V1_SX300.jpg,"30,741",tt1083456,,6.2
tt1232776,ok,ok,PASS,3000000,374675.0,5922292.0,2009PASS,3257195,406796.0,6430020.0,2.0,2.0,1232776,,Everything changes for 15-year-old Mia when her mum brings home a new boyfriend.,Not Rated,True,English,Fish Tank,"UK, Netherlands",Andrea Arnold,81.0,7.3,Andrea Arnold,11 Sep 2009,"Katie Jarvis, Michael Fassbender, Kierston Wareing, Rebecca Griffiths",2009.0,Drama,20 wins & 22 nominations.,123 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc1NTk4MzkxOF5BMl5BanBnXkFtZTcwNDkxMDAxMw@@._V1_SX300.jpg,"36,304",tt1232776,,7.3
tt0758746,men,men,FAIL,17000000,65002019.0,91700771.0,2009FAIL,18457437,70574746.0,99562425.0,2.0,2.0,758746,,,,,,,,,,,,,,,,,,,,,,,
tt1201167,notalk,notalk,FAIL,72500000,51855045.0,71880305.0,2009FAIL,78715541,56300661.0,78042718.0,2.0,2.0,1201167,,"When seasoned comedian George Simmons learns of his terminal, inoperable health condition, his desire to form a genuine friendship cause him to take a relatively green performer under his wing as his opening act.",R,True,English,Funny People,USA,Judd Apatow,60.0,6.4,Judd Apatow,31 Jul 2009,"Adam Sandler, Seth Rogen, Leslie Mann, Eric Bana",2009.0,"Comedy, Drama",2 nominations.,146 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMxNDQ5MTA5MF5BMl5BanBnXkFtZTcwMzUyMDUwMg@@._V1_SX300.jpg,"87,312",tt1201167,,6.4
tt0436339,notalk,notalk,FAIL,150000000,119436770.0,287389685.0,2009FAIL,162859739,129676275.0,312028062.0,2.0,2.0,436339,,,,,,,,,,,,,,,,,,,,,,,
tt1046173,notalk-disagree,notalk,FAIL,175000000,150201498.0,302469017.0,2009FAIL,190003029,163078512.0,328400169.0,2.0,2.0,1046173,,"An elite military unit comprised of special operatives known as G.I. Joe, operating out of The Pit, takes on an evil organization led by a notorious arms dealer.",PG-13,True,"English, French, Scottish Gaelic",G.I. Joe: The Rise of Cobra,"USA, Czech Republic","Stuart Beattie (screenplay), David Elliot (screenplay), Paul Lovett (screenplay), Michael Gordon (story), Stuart Beattie (story), Stephen Sommers (story)",32.0,5.8,Stephen Sommers,07 Aug 2009,"Adewale Akinnuoye-Agbaje, Christopher Eccleston, Grégory Fitoussi, Joseph Gordon-Levitt",2009.0,"Action, Adventure, Sci-Fi",3 wins & 11 nominations.,118 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQzMTU1NzQwNl5BMl5BanBnXkFtZTcwNDg4NzMzMw@@._V1_SX300.jpg,"141,426",tt1046173,,5.8
tt1034032,notalk,notalk,FAIL,50000000,20534907.0,35062683.0,2009FAIL,54286580,22295397.0,38068663.0,2.0,2.0,1034032,,"In a future mind-controlling game, death row convicts are forced to battle in a 'doom'-type environment. Convict Kable, controlled by Simon, a skilled teenage gamer, must survive 30 sessions in order to be set free. Or won't he?",R,True,English,Gamer,USA,"Mark Neveldine, Brian Taylor",27.0,5.8,"Mark Neveldine, Brian Taylor",04 Sep 2009,"Gerard Butler, Amber Valletta, Michael C. Hall, Kyra Sedgwick",2009.0,"Action, Sci-Fi, Thriller",1 win.,95 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkzMDU0NTg3MF5BMl5BanBnXkFtZTcwNzU1MjU1Mg@@._V1_SX300.jpg,"90,396",tt1034032,,5.8
tt1194263,notalk-disagree,notalk,FAIL,7000000,9176933.0,9696933.0,2009FAIL,7600121,9963686.0,10528267.0,2.0,2.0,1194263,,"A movie spun out of equal parts folk tale, fable and real-life legend about the mysterious, 1930s Tennessee hermit who famously threw his own rollicking funeral party... while he was still alive.",PG-13,True,English,Get Low,"USA, Germany, Poland","Chris Provenzano (screenplay), C. Gaby Mitchell (screenplay), Chris Provenzano (story), Scott Seeke (story)",77.0,7.1,Aaron Schneider,22 Oct 2010,"Robert Duvall, Sissy Spacek, Bill Murray, Lucas Black",2009.0,"Drama, Mystery",2 wins & 19 nominations.,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY3MjUxNDUwNl5BMl5BanBnXkFtZTcwNzk1NDk1Mw@@._V1_SX300.jpg,"15,449",tt1194263,,7.1
tt1289406,notalk,notalk,FAIL,7300000,1818681.0,6294140.0,2009FAIL,7925841,1974599.0,6833747.0,2.0,2.0,1289406,,An elderly ex-serviceman and widower looks to avenge his best friend's murder by doling out his own form of justice.,R,True,English,Harry Brown,UK,Gary Young (screenplay),55.0,7.3,Daniel Barber,11 Nov 2009,"Michael Caine, Emily Mortimer, Charlie Creed-Miles, David Bradley",2009.0,"Action, Crime, Drama",1 win & 3 nominations.,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM5NjE2NzI2Ml5BMl5BanBnXkFtZTcwNDY0ODUyMw@@._V1_SX300.jpg,"61,995",tt1289406,,7.3
tt0417741,ok-disagree,ok,PASS,250000000,301959197.0,934416487.0,2009PASS,271432899,327846641.0,1014525504.0,2.0,2.0,417741,,,,,,,,,,,,,,,,,,,,,,,
tt1001508,ok,ok,PASS,40000000,93953653.0,178390243.0,2009PASS,43429264,102008450.0,193683923.0,2.0,2.0,1001508,,The Baltimore-set movie of interconnecting story arcs deals with the challenges of reading or misreading human behavior.,PG-13,True,English,He's Just Not That Into You,"USA, Germany, Netherlands","Abby Kohn, Marc Silverstein, Greg Behrendt (book), Liz Tuccillo (book)",47.0,6.4,Ken Kwapis,06 Feb 2009,"Morgan Lily, Trenton Rogers, Michelle Carmichael, Jasmine Woods",2009.0,"Comedy, Drama, Romance",1 win & 3 nominations.,129 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY5MTUyNDgwMF5BMl5BanBnXkFtZTcwNzYzMDQyMg@@._V1_SX300.jpg,"103,062",tt1001508,,6.4
