year,id,imdb_id,title,rating
1951,7435,44092.0,Surcos,3
1952,1689,44855.0,Lovely to Look at,3
1952,8241,43511.0,Europe ’51,3
1952,5972,43686.0,Forbidden Games,3
1952,1465,44419.0,The Big Sky,0
1952,7323,44391.0,The Bad and the Beautiful,2
1952,2737,45061.0,The Quiet Man,1
1952,6917,44837.0,Limelight,1
1952,1243,43769.0,The Magic Box,2
1952,612,45152.0,Singin’ in the Rain,3
1952,7162,44741.0,Ikiru,1
1952,3403,44502.0,Clash by Night,3
1952,2704,44706.0,High Noon,2
1952,6941,45162.0,The Snows of Kilimanjaro,1
1953,4909,45891.0,How to Marry a Millionaire,3
1953,2427,45591.0,Calamity Jane,3
1953,3303,46303.0,Shane,1
1953,2547,45810.0,Gentlemen Prefer Blondes,3
1953,1692,45537.0,The Band Wagon,1
1953,4071,45793.0,From Here to Eternity,3
1953,8011,45911.0,Inferno,0
1953,1630,46438.0,Tokyo Story,3
1953,4301,45877.0,The Hitch-Hiker,0
1953,5937,46487.0,Mr. Hulot’s Holiday,3
1953,2375,46534.0,The War of the Worlds,1
1953,2553,45659.0,The Cruel Sea,3
1953,1362,46085.0,Mogambo,2
1953,1272,45943.0,Julius Caesar,1
1953,4854,45555.0,The Big Heat,3
1953,7900,45546.0,"The Beast from 20,000 Fathoms",1
1953,1883,46359.0,Stalag 17,0
1953,4616,45897.0,I Confess,1
1953,3125,46269.0,Salome,3
1953,8466,45464.0,"The 5,000 Fingers of Dr. T.",0
1953,9004,46022.0,The earrings of Madame de...,3
1953,1444,46268.0,Le Salaire de la Peur,1
1953,1118,46183.0,Peter Pan,3
1953,5366,45758.0,Fear and Desire,0
1953,1554,46250.0,Roman holiday,3
1953,6797,45826.0,Glen or Glenda,0
1953,7693,47677.0,The Wild One,1
1953,5998,46345.0,Summer with Monika,3
1953,9290,45888.0,House of Wax,3
1953,3958,46066.0,Mesa of Lost Women,1
1953,5973,46478.0,Ugetsu,2
1953,3124,46076.0,Miss Sadie Thompson,3
1953,8634,45920.0,It Came from Outer Space,2
1953,5736,46187.0,Pickup on South Street,3
1954,7346,47834.0,Animal Farm,0
1954,5124,46731.0,Attila,2
1954,4710,46750.0,Late Chrysanthemuns,3
1954,8109,46705.0,An American in Rome,1
1954,2294,47437.0,Sabrina,3
1954,657,46451.0,Touchez pas au grisbi,1
1954,2746,47152.0,Knock on Wood,1
1954,2158,47573.0,Them!,1
1954,2426,47094.0,Hobson’s Choice,3
1954,3600,47478.0,Shichinin no samurai,0
1954,2132,47396.0,Rear Window,3
1954,8441,46828.0,Carmen Jones,3
1954,5505,47034.0,Gojira,1
1954,4048,47580.0,Three Coins in the Fountain,3
1954,5356,47443.0,Salt of the Earth,3
1954,1812,47296.0,On the Waterfront,0
1954,3925,46963.0,Executive Suite,2
1954,1351,47472.0,Seven Brides for Seven Brothers,3
1954,1391,47673.0,White Christmas,3
1954,1694,47136.0,Johnny Guitar,2
1954,3337,46912.0,Dial M for Murder,0
1954,3674,47522.0,A Star Is Born,1
1954,4883,46876.0,Creature from the Black Lagoon,0
1954,9176,47127.0,Jail Bait,3
1954,1965,46672.0,20000 Leagues Under the Sea,0
1954,7610,45665.0,Comicos,3
1954,3993,47030.0,The Glenn Miller Story,2
1954,9054,47238.0,Miseria e nobilta,3
1954,3954,46511.0,Journey to Italy,3
1954,7580,47638.0,Uwasa no onna,3
1954,586,47349.0,Phffft,2
1955,6055,48127.0,Godzilla Raids Again,2
1955,8014,48432.0,Not as a Stranger,2
1955,3739,48801.0,We’re No Angels,3
1955,7360,48750.0,The Trouble with Harry,2
1955,3339,47878.0,The Big Combo,2
1955,2344,46911.0,Diabolique,3
1955,2115,48140.0,Guys and Dolls,3
1955,7878,48133.0,Les grandes manoeuvres,3
1955,878,48424.0,The Night of the Hunter,3
1955,6481,48124.0,The Glass Slipper,3
1955,7262,48512.0,The Prisoner,0
1955,1827,48281.0,The Ladykillers,3
1955,5165,48673.0,Summertime,3
1955,4442,48356.0,Marty,3
1955,4896,48605.0,The Seven Year Itch,1
1955,2926,48545.0,Rebel Without a Cause,1
1955,3404,48021.0,Rififi,1
1955,4754,48445.0,Oklahoma!,3
1955,6468,47577.0,This Island Earth,0
1955,1735,48641.0,Sommarnattens leende (Smiles of a Summer Night),2
1955,4073,47898.0,Bride of the Monster,3
1955,5471,48473.0,Pather Panchali,3
1955,2552,46889.0,The Dam Busters,1
1955,6615,48401.0,My Sister Eileen,3
1955,782,48728.0,To Catch a Thief,3
1955,5403,48254.0,Killer’s Kiss,1
1955,3158,46969.0,The Fast and the Furious,3
1955,4108,48696.0,Tarantula,0
1955,1693,47969.0,Daddy Long Legs,3
1955,7797,48517.0,The Prodigal,3
1955,1170,48280.0,Lady and the Tramp,2
1956,7442,49470.0,The Man Who Knew Too Much,2
1956,1092,49408.0,The King and I,2
1956,5470,48956.0,Aparajito,3
1956,8398,49196.0,Eyewitness,3
1956,7394,49043.0,Calle mayor [Main Street],3
1956,3409,49189.0,...And God Created Woman,3
1956,5938,35279.0,Saboteur,1
1956,1545,49369.0,The Iron Petticoat,1
1956,1216,48977.0,The Bad Seed,3
1956,8358,49904.0,The Unguarded Moment,1
1956,1559,49787.0,The Spanish Gardener,2
1956,2861,49934.0,War and Peace,3
1956,4402,49363.0,Indestructible Man,1
1956,2904,49010.0,Bigger Than Life,0
1956,4245,49640.0,The Proud and Profane,3
1956,6641,49314.0,High Society,3
1956,6064,49782.0,Rodan,1
1956,6308,49471.0,The Man Who Never Was,3
1956,2698,49366.0,Invasion of the Body Snatchers,3
1956,2730,49096.0,The Court Jester,2
1956,9055,48981.0,La banda degli onesti,2
1956,2647,49287.0,Gunslinger,3
1956,357,49730.0,The Searchers,3
1956,4670,49038.0,Bus Stop,3
1956,8314,49537.0,Flowing,3
1956,3076,49833.0,The Ten Commandments,2
1956,2219,51207.0,The Wrong Man,1
1956,5414,49406.0,The Killing,1
1956,8872,49762.0,Sissi - The Young Empress,3
1956,2306,49223.0,Forbidden Planet,0
1956,3981,48960.0,Around the World in Eighty Days,0
1956,5555,49902.0,Un condamne a mort s’est echappe ou Le vent souffle ou il veut,0
1957,1989,50356.0,The Enemy Below,0
1957,2420,50397.0,Fire Down Below,0
1957,9006,50421.0,Danger stalks near,3
1957,2043,50976.0,The Seventh Seal,1
1957,1660,51077.0,Three Faces of Eve,0
1957,1291,50539.0,The Incredible Shrinking Man,0
1957,2301,51036.0,Sweet Smell of Success,1
1957,1747,50419.0,Funny Face,3
1957,6624,50251.0,The Mysterians,3
1957,8736,50610.0,Kronos,0
1957,1015,50634.0,The Cranes Are Flying,3
1957,8685,50549.0,Island in the Sun,3
1957,1121,50798.0,Old Yeller,1
1957,2578,50933.0,Sayonara,2
1957,1765,50783.0,Nights of Cabiria,3
1957,3429,50105.0,An Affair to Remember,2
1957,7017,50599.0,Kiss Them for Me,2
1957,2429,50490.0,"Heaven Knows, Mr. Allison",0
1957,3994,50792.0,Oedipus Rex,1
1957,4552,50371.0,A Face in the Crowd,1
1957,4559,50998.0,Sorority Girl,3
1957,965,51114.0,The True Story of Jesse James,2
1957,7420,50116.0,Amanecer en Puerta Oscura,3
1957,3007,50861.0,The Prince and the Showgirl,3
1957,8321,51151.0,El vampiro,3
1957,2981,50212.0,The Bridge on the River Kwai,1
1957,7136,50407.0,Forty Guns,2
1957,993,50307.0,Desk Set,3
1957,2520,50986.0,Smultronst&auml;llet (Wild Strawberries),2
1957,2160,50766.0,Night of the Demon,3
1957,302,50083.0,12 Angry Men,0
1957,4933,51201.0,Witness for the Prosecution,1
1957,7165,50613.0,Throne of Blood,0
1957,1800,50585.0,Kanal,1
1957,2895,51051.0,Tammy and the Bachelor,3
1957,1274,50825.0,Paths of Glory,0
1958,7135,51808.0,The Hidden Fortress,0
1958,3977,52225.0,South Pacific,3
1958,8450,51758.0,I Want To Live!,3
1958,4410,51755.0,I Bury the Living,1
1958,1363,52151.0,Run Silent Run Deep,0
1958,3146,52311.0,Touch of Evil,1
1958,2823,50706.0,Mon Oncle,3
1958,8344,52017.0,Brink of Life,3
1958,3926,52182.0,Separate Tables,3
1958,1255,52365.0,The Vikings,2
1958,4211,51773.0,Indiscreet,3
1958,3238,51525.0,The Defiant Ones,0
1958,2585,52394.0,The Wild Women of Wongo,3
1958,609,52357.0,Vertigo,1
1958,1247,52374.0,The Fabulous World of Jules Verne,0
1958,3321,51383.0,Auntie Mame,3
1958,4849,51776.0,The Inn of the Sixth Happiness,3
1958,7054,51422.0,Blood of the Vampire,0
1958,6938,51579.0,Love Is My Profession,3
1958,3056,51658.0,Gigi,2
1958,2763,52169.0,The Screaming Skull,2
1958,2281,51622.0,The Fly,2
1958,2476,51554.0,Dracula (Horror of Dracula),3
1958,6012,51459.0,Cat on a Hot Tin Roof,3
1958,1364,52278.0,Teacher’s Pet,1
1958,1572,51964.0,M&auml;dchen in Uniform,3
1958,7606,51786.0,It! The Terror from Beyond Space,1
1958,2373,51951.0,The Day the Sky Exploded,1
1959,9161,52077.0,Plan 9 from Outer Space,1
1959,1256,52948.0,Journey to the Center of the Earth,1
1959,9379,52654.0,The Bridge,3
1959,3608,52861.0,The Great War,1
1959,6901,53221.0,Rio Bravo,1
1959,2645,53318.0,"Suddenly, Last Summer",3
1959,6833,52572.0,Apur Sansar,0
1959,6645,53388.0,Battle in Outer Space,1
1959,9209,53285.0,Sleeping Beauty,3
1959,4523,52602.0,The Bat,3
1959,1555,53131.0,The Nun's Story,3
1959,2228,53125.0,North By Northwest,1
1959,2023,53291.0,Some Like It Hot,3
1959,236,53198.0,The 400 Blows,0
1959,3525,53134.0,Good Morning (Ohay&ocirc;),3
1959,6405,52847.0,Gidget,3
1959,474,53285.0,Sleeping Beauty,3
1959,8677,53454.0,The The World Flesh and The Devil,0
1959,4199,52561.0,Anatomy of a Murder,1
1959,3119,51372.0,Araya,3
1959,1419,52618.0,Ben-Hur,3
1959,8392,53172.0,Pillow Talk,3
1959,9169,156843.0,Night of the Ghouls,1
1959,2095,52918.0,Imitation of Life,3
1959,3442,53428.0,Come Dance with Me!,3
1959,2796,52846.0,The Giant Gila Monster,3
1959,1591,52722.0,Darby O’Gill and the Little People,3
1959,3166,53363.0,The Tingler,1
1959,4050,52844.0,Ghost of Dragstrip Hollow,3
1959,4392,54462.0,The Wasp Woman,3
1959,4065,52655.0,A Bucket of Blood,2
1959,4373,51744.0,House on Haunted Hill,3
1960,2144,53804.0,Exodus,3
1960,6796,54167.0,Peeping Tom,2
1960,8992,53732.0,Conspiracy of Hearts,3
1960,799,53472.0,A bout de souffle,0
1960,1295,54047.0,The Magnificent Seven,0
1960,3634,53719.0,The City of the Dead,3
1960,8275,53677.0,The Brides of Dracula,3
1960,8566,54279.0,School for Scoundrels,1
1960,1273,54331.0,Spartacus,2
1960,6756,54749.0,La ciociara,3
1960,2039,54215.0,Psycho,3
1960,2950,54333.0,Body in the Web,3
1960,5380,53976.0,The Virgin Spring,3
1960,4117,54049.0,Make Mine Mink,3
1960,1995,53604.0,The Apartment,3
1960,5123,54343.0,The Story of Ruth,3
1960,3294,54377.0,Testament of Orpheus,1
1960,9026,54198.0,Nerve on Sunday,2
1960,2546,54022.0,Let’s Make Love,2
1960,9338,54387.0,The Time Machine,0
1960,2808,53579.0,Late Autumn,3
1960,1712,53946.0,Inherit the Wind,3
1960,656,53459.0,Les yeux sans visage,3
1960,3286,54067.0,Black Sunday,3
1960,5122,54452.0,The Truth,3
1960,3328,154683.0,Jigoku (Hell or The Sinners of Hell),3
1960,6854,54407.0,Le Trou,0
1960,2988,54248.0,Rocco and His Brothers,2
1960,8367,54389.0,Shoot the Piano Player,2
1960,6146,54476.0,Wild River,3
1960,3827,54494.0,Zazie dans le metro,3
1960,590,54469.0,Where the Boys Are,2
1960,9207,53250.0,First Spaceship on Venus,1
1960,6080,53779.0,La Dolce Vita,2
1961,3724,54692.0,Blue Hawaii,3
1961,1191,54698.0,Breakfast at Tiffany’s,2
1961,3909,55278.0,Paris Blues,3
1961,5485,55353.0,A Raisin in the Sun,3
1961,6653,54953.0,The Guns of Navarone,1
1961,7968,55499.0,Through a Glass Darkly,0
1961,6539,55572.0,A Woman Is a Woman,0
1961,1165,55571.0,Underworld U.S.A.,3
1961,833,54743.0,The Children's Hour,3
1961,6102,54130.0,La Notte,3
1961,6448,55198.0,Mothra,0
1961,5797,55458.0,Snow White and the Three Stooges,3
1961,660,55630.0,Yojimbo,1
1961,2560,55614.0,West Side Story,3
1961,2797,54673.0,The Beast of Yucca Flats,0
1961,7831,54599.0,Accattone,3
1961,7344,54777.0,The Curse of the Werewolf,3
1961,7798,55082.0,"Leon Morin, Priest",3
1961,1171,55254.0,One Hundred and One Dalmatians,3
1961,8019,55018.0,The Innocents,3
1961,2392,55256.0,"One, Two, Three",3
1961,1365,55184.0,The Misfits,3
1961,4580,55277.0,The Parent Trap,3
1961,1257,55207.0,Mysterious Island,0
1961,1958,54997.0,The Hustler,0
1961,9268,55093.0,Lola,2
1961,1292,55294.0,The Phantom Planet,0
1961,8676,54879.0,Flame in the Streets,3
1961,4539,55506.0,A Taste of Honey,3
1961,1546,54847.0,El Cid,1
1961,4198,55471.0,Splendor in the Grass,3
1962,7312,54949.0,War of the Buttons,0
1962,3845,56119.0,La Jetee,0
1962,2762,52646.0,The Brain That Wouldn't Die,2
1962,1298,56687.0,What Ever Happened to Baby Jane?,3
1962,7120,55805.0,Boccaccio &acute;70,2
1962,2430,56262.0,The Music Man,3
1962,4513,56575.0,That Touch of Mink,2
1962,8849,56663.0,Vivre Sa Vie,3
1962,1613,55894.0,The Day of the Triffids,3
1962,237,55032.0,Jules and Jim,1
1962,4481,55910.0,Les dimanches de Ville d’Avray,3
1962,3829,57239.0,The L-Shaped Room,3
1962,6332,56059.0,Hatari!,3
1962,6516,56194.0,The Loneliness of the Long Distance Runner,3
1962,1108,56592.0,To Kill a Mockingbird,3
1962,7159,55728.0,Advise &amp; Consent,3
1962,1279,56193.0,Lolita,3
1962,7440,55832.0,Cartouche,1
1962,6119,56142.0,King Kong vs. Godzilla,3
1962,3160,59616.0,The Trial of Joan of Arc,0
1962,4637,55928.0,Dr. No,1
1962,2183,57427.0,The Trial,1
1962,2609,55852.0,Cleo from 5 to 7,3
1962,7588,55763.0,Atraco a las tres,1
1962,5686,56241.0,The Miracle Worker,3
1962,1042,56172.0,Lawrence of Arabia,0
1962,8673,56671.0,Walk on the Wild Side,3
1962,2591,55830.0,Carnival of Souls,3
1962,691,56111.0,Ivanovo detstvo,1
1962,3079,56048.0,Gypsy,3
1962,1954,56218.0,The Manchurian Candidate,1
1962,9106,56197.0,The Longest Day,0
1962,4407,55902.0,The Devil's Hand,2
1963,6460,57215.0,Atragon,0
1963,4951,57693.0,X: The Man with the X-Ray Eyes,1
1963,3810,57546.0,The Sword in the Stone,0
1963,607,57187.0,Irma la Douce,2
1963,5846,56801.0,8&frac12;,3
1963,4331,57226.0,The Kiss of the Vampire,2
1963,8648,57623.0,Unearthly Stranger,1
1963,202,57115.0,The Great Escape,0
1963,2772,56912.0,Carry on Cabby,3
1963,4394,56983.0,Dementia 13,3
1963,1251,56800.0,55 Days at Peking,1
1963,1984,56923.0,Charade,2
1963,4659,57076.0,From Russia with Love,3
1963,9388,56937.0,Cleopatra,3
1963,2549,56860.0,Beach Party,2
1963,5379,57611.0,The Silence,3
1963,5230,57329.0,"Move Over, Darling",3
1963,7925,56910.0,Suzanne’s Career,3
1963,8440,57180.0,The Incredible Journey,1
1963,6988,57490.0,The Servant,3
1963,3382,57345.0,Contempt,1
1963,3725,56891.0,Bye Bye Birdie,3
1963,6327,57643.0,El verdugo,1
1963,5712,57449.0,The Raven,1
1963,4206,57129.0,The Haunting,3
1963,4347,57542.0,Summer Magic,3
1963,4494,57590.0,Tom Jones,3
1963,1990,57261.0,Lord of the Flies,0
1963,6044,56443.0,Sanjuro,3
1963,2102,57495.0,Shock Corridor,0
1963,7969,57358.0,Winter Light,1
1963,9226,57193.0,It’s a Mad Mad Mad Mad World,3
1963,5772,58164.0,The Guest,0
1963,2345,56869.0,The Birds,3
1963,3939,336693.0,Khaneh siah ast (The House is Black),0
1963,629,57413.0,The Pink Panther,1
1963,1635,56884.0,The Bakery Girl of Monceau,1
1963,6514,57541.0,Summer Holiday,3
1964,6326,58379.0,Godzilla vs. The Thing (Mothra vs. Godzilla),1
1964,7202,57933.0,The Chalk Garden,3
1964,7236,58409.0,Nikutai no mon [Gate of Flesh],3
1964,701,58331.0,Mary Poppins,3
1964,1957,58182.0,A Hard Day’s Night,1
1964,4501,58544.0,"Ghidorah, the Three-Headed Monster",3
1964,3680,58725.0,Viva Las Vegas,0
1964,2204,57869.0,Band of Outsiders,3
1964,4673,57918.0,Carry On Cleo,1
1964,341,57012.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,0
1964,4376,58700.0,The Last Man on Earth,1
1964,661,58461.0,Per un pugno di dollari (A Fisful of Dollars),1
1964,4356,58450.0,The Umbrellas of Cherbourg,3
1964,5513,58708.0,The Unsinkable Molly Brown,3
1964,7804,58564.0,Seduced and abandoned,3
1964,4263,57997.0,Dead Ringer,3
1964,6555,58586.0,A shot in the dark,1
1964,3189,58715.0,The Gospel According to St. Matthew,1
1964,1688,58385.0,My Fair Lady,3
1964,1198,58139.0,Der Geteilte Himmel (Divided Heaven),2
1964,2557,57887.0,Bikini Beach,2
1964,1600,58536.0,"Rudolph, the Red-Nosed Reindeer",1
1964,2720,58324.0,Man’s Favorite Sport?,2
1964,3250,58263.0,King &amp; Country,0
1964,1212,58625.0,Woman in the Dunes,0
1964,4484,58658.0,Code Name: Tiger,3
1964,6402,58329.0,Marnie,3
1964,3569,58083.0,Fail-Safe,1
1964,6112,58003.0,Red Desert,3
1964,1254,57259.0,The Long Ships,1
1964,2385,57840.0,The Americanization of Emily,2
1964,2922,58213.0,"Hush...Hush, Sweet Charlotte",3
1964,7399,58695.0,La tia Tula,3
1964,1250,57878.0,Bedtime Story,1
1964,1253,58100.0,First Men in the Moon,1
1964,2483,58777.0,Zulu,0
1964,4497,59825.0,The Train,1
1964,3807,58150.0,Goldfinger,1
1964,3327,58430.0,Onibaba,0
1964,7991,58659.0,The Time Travelers,2
1964,2766,58335.0,Marriage Italian Style,3
1965,9157,59631.0,The Railrodder,0
1965,2075,59212.0,Gulliver’s Travels Beyond the Moon,0
1965,2186,59229.0,Juliet of the Spirits,3
1965,2390,59800.0,Thunderball,2
1965,3116,58898.0,Alphaville,1
1965,7109,59100.0,Devils of Darkness,3
1965,8204,58212.0,How to Murder Your Wife,0
1965,6652,59205.0,Frankenstein Conquers the World,1
1965,3649,59170.0,"Faster, Pussycat! Kill! Kill!",3
1965,6428,59080.0,Daikaiju Gamera,2
1965,8189,58361.0,Mne dvadtsat let (I am twenty),3
1965,2389,59764.0,A Study in Terror,3
1965,3475,59956.0,Viva Maria!,3
1965,3828,59607.0,The Pleasure Girls,3
1965,3432,59183.0,The Flight of the Phoenix,0
1965,6346,59346.0,Invasion of Astro-Monster,2
1965,6899,59348.0,Kapurush,0
1965,601,59742.0,The Sound of Music,3
1965,5884,59113.0,Doctor Zhivago,1
1965,2487,59793.0,That Darn Cat!,3
1965,2338,59646.0,Repulsion,3
1965,3543,59314.0,Inside Daisy Clover,3
1965,8694,59573.0,A Patch of Blue,3
1965,3623,59084.0,Darling,3
1965,5960,58997.0,Bunny Lake Is Missing,3
1965,2569,59319.0,The Ipcress File,1
1965,3413,59578.0,For a Few Dollars More,0
1966,658,58946.0,La battaglia di Algeri,1
1966,7415,60223.0,La caza,0
1966,2855,59020.0,Cathy Come Home,3
1966,9419,60666.0,Manos: The Hands of Fate,3
1966,3706,60107.0,Andrei Rublev,1
1966,3143,60453.0,Georgy Girl,3
1966,9426,60637.0,Lost Command,1
1966,4575,60125.0,L’armata Brancaleone,1
1966,2696,60165.0,A Big Hand for the Little Lady,1
1966,2140,60086.0,Alfie,1
1966,7030,60841.0,The Plague of the Zombies,3
1966,589,60827.0,Persona,3
1966,6362,60464.0,"Godzilla vs. the Sea Monster (Ebirah, Horror of the Deep)",1
1966,7239,61101.0,Tokyo Drifter,1
1966,1725,60196.0,"The Good, the Bad and the Ugly",1
1966,2625,60397.0,Fantastic Voyage,0
1966,5391,61107.0,Torn Curtain,3
1966,2308,61879.0,End of August at the Hotel Ozone,3
1966,6897,60758.0,Black Girl,3
1966,2798,61184.0,Who’s Afraid of Virginia Woolf?,1
1966,7033,59127.0,Dracula: Prince of Darkness,1
1966,4862,60522.0,How to Steal a Million,0
1966,2582,61122.0,The Trouble with Angels,3
1966,7021,60782.0,One Million Years B.C.,1
1966,6659,60446.0,Daikaiju ketto: Gamera tai Barugon,0
1966,3092,60934.0,The Sand Pebbles,1
1966,9468,60879.0,"Who Are You, Polly Maggoo?",1
1966,3576,60665.0,A Man for All Seasons,1
1966,2804,60558.0,Jesse James Meets Frankenstein’s Daughter,1
1966,2838,60424.0,The Fortune Cookie,1
1966,6433,62851.0,Daimajin,1
1966,6910,64208.0,Death Rides a Horse,0
1966,3671,60315.0,Django,0
1966,6541,62853.0,Wrath of Daimajin,0
1966,2701,60479.0,The Group,3
1966,6471,62852.0,Return of Daimajin,0
1966,2069,60959.0,Daisies,3
1966,3087,60390.0,Fahrenheit 451,3
1966,2845,59557.0,Our Man Flint,2
1966,4057,60174.0,Blood Bath,2
1966,2626,60176.0,Blow-Up,0
1967,4722,62990.0,The Fox,3
1967,2054,63278.0,Marketa Lazarova,1
1967,6714,62411.0,Uchu daikaiju Girara,3
1967,301,61512.0,Cool Hand Luke,1
1967,2664,61452.0,Casino Royale,2
1967,9124,61328.0,Accident,1
1967,493,61852.0,The Jungle Book,1
1967,4316,61655.0,The Fearless Vampire Killers,1
1967,5384,62281.0,Smashing Time,3
1967,3597,62467.0,Wait Until Dark,3
1967,8633,62373.0,A Time for Killing,0
1967,7586,62873.0,The Young Girls of Rochefort,3
1967,4146,62229.0,Le Samourai,1
1967,7242,61882.0,Koroshi no rakuin [Branded to Kill],1
1967,3712,61398.0,Berserk,3
1967,2966,61578.0,The Dirty Dozen,0
1967,2400,62512.0,You Only Live Twice,1
1967,7513,62113.0,Peppermint Frappe,1
1967,3085,61395.0,Belle de Jour,3
1967,3596,62407.0,Two for the Road,3
1967,9078,61523.0,A Countess from Hong Kong,3
1967,3500,61391.0,Bedazzled,3
1967,616,61722.0,The Graduate,2
1967,4519,62136.0,Playtime,3
1967,7943,61385.0,Barefoot in the Park,3
1967,6744,61695.0,Daikaiju kuchusen: Gamera tai Gyaosu,0
1967,5171,62502.0,Woman Times Seven,3
1967,4937,61369.0,Asterix the Gaul (Asterix le Gaulois),0
1967,6374,61856.0,Son of Godzilla,0
1967,3070,62430.0,Valley of the Dolls,3
1967,2829,61834.0,I Am Curious (Yellow),3
1967,4479,61495.0,La collectionneuse,1
1967,2083,61418.0,Bonnie and Clyde,3
1967,3241,61811.0,In the Heat of the Night,1
1967,5222,61735.0,Guess Who’s Coming to Dinner,3
1967,2928,61620.0,Elvira Madigan,0
1967,2431,62362.0,Thoroughly Modern Millie,3
1968,2226,64116.0,Once Upon a Time in the West,1
1968,7673,63493.0,Reconstruction,0
1968,8686,130141.0,The Cat Has Nine Lives,3
1968,3826,62426.0,Up the Junction,3
1968,8289,62909.0,Dracula Has Risen from the Grave,2
1968,2652,63415.0,The Party,3
1968,3878,61955.0,The Bride Wore Black,3
1968,6452,63010.0,Il giorno della civetta,0
1968,2104,63060.0,Hellfighters,2
1968,4045,62994.0,Funny Girl,3
1968,599,63442.0,Planet of the Apes,1
1968,3626,62782.0,Carry On... Up the Khyber,3
1968,7986,63121.0,Ice Station Zebra,0
1968,7123,62765.0,Bullitt,1
1968,8827,65225.0,The Wrecking Crew,3
1968,5878,63759.0,Hour of the Wolf,1
1968,2749,63227.0,The Lion in Winter,3
1968,844,63462.0,The Producers,0
1968,2757,63850.0,If....,1
1968,2969,61747.0,Hang ’Em High,2
1968,2157,62711.0,Barbarella,3
1968,2092,63642.0,Star!,3
1968,8543,62925.0,Egri csillagok,1
1968,1815,63823.0,Yellow Submarine,0
1968,1185,65207.0,Where Eagles Dare,3
1968,919,62622.0,2001: A Space Odyssey,0
1968,6394,63172.0,Destroy All Monsters,0
1968,2925,63049.0,Head,0
1968,3499,63350.0,Night of the Living Dead,3
1968,857,63522.0,Rosemary’s Baby,3
1968,764,62794.0,Charly,2
1968,323,63668.0,Taiyo no oji: Horusu no daiboken,0
